r,N
0.000565133,3.62297e-06
0.000566436,3.63918e-06
0.000567742,3.65546e-06
0.000569051,3.67181e-06
0.000570363,3.68823e-06
0.000571678,3.70473e-06
0.000572996,3.7213e-06
0.000574317,3.73794e-06
0.000575641,3.75466e-06
0.000576969,3.77145e-06
0.000578299,3.78831e-06
0.000579632,3.80525e-06
0.000580969,3.82227e-06
0.000582308,3.83936e-06
0.000583651,3.85653e-06
0.000584997,3.87377e-06
0.000586346,3.89109e-06
0.000587697,3.90849e-06
0.000589053,3.92596e-06
0.000590411,3.94351e-06
0.000591772,3.96114e-06
0.000593136,3.97885e-06
0.000594504,3.99663e-06
0.000595875,4.0145e-06
0.000597249,4.03244e-06
0.000598626,4.05046e-06
0.000600006,4.06857e-06
0.000601389,4.08675e-06
0.000602776,4.10502e-06
0.000604166,4.12336e-06
0.000605559,4.14179e-06
0.000606955,4.1603e-06
0.000608355,4.17883e-06
0.000609757,4.19744e-06
0.000611163,4.21614e-06
0.000612572,4.23492e-06
0.000613985,4.25378e-06
0.0006154,4.27272e-06
0.000616819,4.29175e-06
0.000618242,4.31086e-06
0.000619667,4.33006e-06
0.000621096,4.34934e-06
0.000622528,4.3687e-06
0.000623963,4.38815e-06
0.000625402,4.40769e-06
0.000626844,4.42731e-06
0.000628289,4.44702e-06
0.000629738,4.46682e-06
0.00063119,4.48671e-06
0.000632645,4.50668e-06
0.000634104,4.52674e-06
0.000635566,4.54689e-06
0.000637031,4.56712e-06
0.0006385,4.58745e-06
0.000639972,4.60786e-06
0.000641448,4.62837e-06
0.000642927,4.64897e-06
0.000644409,4.66965e-06
0.000645895,4.69043e-06
0.000647384,4.7113e-06
0.000648877,4.73226e-06
0.000650373,4.75332e-06
0.000651873,4.77446e-06
0.000653376,4.7957e-06
0.000654882,4.81704e-06
0.000656392,4.83847e-06
0.000657906,4.85999e-06
0.000659423,4.8816e-06
0.000660943,4.90332e-06
0.000662467,4.92512e-06
0.000663994,4.94703e-06
0.000665525,4.96903e-06
0.00066706,4.99112e-06
0.000668598,5.01332e-06
0.00067014,5.03561e-06
0.000671685,5.058e-06
0.000673233,5.08049e-06
0.000674786,5.10308e-06
0.000676341,5.12577e-06
0.000677901,5.14855e-06
0.000679464,5.17144e-06
0.000681031,5.19443e-06
0.000682601,5.21752e-06
0.000684175,5.24071e-06
0.000685752,5.264e-06
0.000687333,5.2874e-06
0.000688918,5.3109e-06
0.000690507,5.3345e-06
0.000692099,5.35821e-06
0.000693694,5.38202e-06
0.000695294,5.40593e-06
0.000696897,5.42995e-06
0.000698504,5.45408e-06
0.000700114,5.47831e-06
0.000701729,5.50265e-06
0.000703347,5.52709e-06
0.000704968,5.55165e-06
0.000706594,5.57631e-06
0.000708223,5.60108e-06
0.000709856,5.62596e-06
0.000711493,5.65094e-06
0.000713133,5.67604e-06
0.000714777,5.70125e-06
0.000716425,5.72657e-06
0.000718077,5.752e-06
0.000719733,5.77754e-06
0.000721393,5.80319e-06
0.000723056,5.82896e-06
0.000724723,5.85484e-06
0.000726394,5.88084e-06
0.000728069,5.90694e-06
0.000729748,5.93317e-06
0.00073143,5.95951e-06
0.000733117,5.98596e-06
0.000734807,6.01253e-06
0.000736501,6.03922e-06
0.000738199,6.06602e-06
0.000739901,6.09294e-06
0.000741607,6.11998e-06
0.000743317,6.14714e-06
0.000745031,6.17442e-06
0.000746749,6.20182e-06
0.000748471,6.22934e-06
0.000750197,6.25698e-06
0.000751926,6.28474e-06
0.00075366,6.31262e-06
0.000755398,6.34063e-06
0.000757139,6.36875e-06
0.000758885,6.39701e-06
0.000760635,6.42538e-06
0.000762389,6.45388e-06
0.000764147,6.48251e-06
0.000765908,6.51126e-06
0.000767674,6.54013e-06
0.000769444,6.56914e-06
0.000771218,6.59827e-06
0.000772997,6.62753e-06
0.000774779,6.65691e-06
0.000776565,6.68643e-06
0.000778356,6.71608e-06
0.000780151,6.74585e-06
0.000781949,6.77576e-06
0.000783752,6.8058e-06
0.000785559,6.83596e-06
0.000787371,6.86627e-06
0.000789186,6.8967e-06
0.000791006,6.92727e-06
0.00079283,6.95797e-06
0.000794658,6.98881e-06
0.00079649,7.01978e-06
0.000798326,7.05089e-06
0.000800167,7.08213e-06
0.000802012,7.11351e-06
0.000803861,7.14503e-06
0.000805715,7.17669e-06
0.000807572,7.20848e-06
0.000809434,7.24042e-06
0.000811301,7.27249e-06
0.000813171,7.30471e-06
0.000815046,7.33706e-06
0.000816925,7.36956e-06
0.000818809,7.4022e-06
0.000820697,7.43499e-06
0.000822589,7.46791e-06
0.000824486,7.50098e-06
0.000826387,7.5342e-06
0.000828292,7.56756e-06
0.000830202,7.60107e-06
0.000832116,7.63473e-06
0.000834035,7.66853e-06
0.000835958,7.70248e-06
0.000837885,7.73658e-06
0.000839817,7.77082e-06
0.000841754,7.80522e-06
0.000843695,7.83977e-06
0.00084564,7.87447e-06
0.00084759,7.90932e-06
0.000849544,7.94433e-06
0.000851503,7.97949e-06
0.000853466,8.0148e-06
0.000855434,8.05026e-06
0.000857406,8.08588e-06
0.000859383,8.12166e-06
0.000861365,8.15759e-06
0.000863351,8.19369e-06
0.000865341,8.22993e-06
0.000867337,8.26634e-06
0.000869336,8.30291e-06
0.000871341,8.33963e-06
0.00087335,8.37652e-06
0.000875364,8.41357e-06
0.000877382,8.45078e-06
0.000879405,8.48815e-06
0.000881432,8.52569e-06
0.000883465,8.56339e-06
0.000885502,8.60126e-06
0.000887543,8.63929e-06
0.00088959,8.67749e-06
0.000891641,8.71585e-06
0.000893697,8.75438e-06
0.000895757,8.79308e-06
0.000897823,8.83195e-06
0.000899893,8.87099e-06
0.000901968,8.9102e-06
0.000904047,8.94958e-06
0.000906132,8.98914e-06
0.000908221,9.02886e-06
0.000910315,9.06876e-06
0.000912414,9.10884e-06
0.000914518,9.14909e-06
0.000916627,9.18951e-06
0.00091874,9.23012e-06
0.000920858,9.27089e-06
0.000922982,9.31185e-06
0.00092511,9.35299e-06
0.000927243,9.3943e-06
0.000929381,9.4358e-06
0.000931524,9.47748e-06
0.000933671,9.51934e-06
0.000935824,9.56138e-06
0.000937982,9.6036e-06
0.000940145,9.64601e-06
0.000942312,9.68861e-06
0.000944485,9.73139e-06
0.000946663,9.77436e-06
0.000948845,9.81751e-06
0.000951033,9.86085e-06
0.000953226,9.90439e-06
0.000955424,9.94811e-06
0.000957627,9.99202e-06
0.000959835,1.00361e-05
0.000962048,1.00804e-05
0.000964266,1.01249e-05
0.000966489,1.01696e-05
0.000968718,1.02145e-05
0.000970951,1.02596e-05
0.00097319,1.03048e-05
0.000975434,1.03503e-05
0.000977683,1.0396e-05
0.000979937,1.04418e-05
0.000982197,1.04879e-05
0.000984461,1.05342e-05
0.000986731,1.05806e-05
0.000989006,1.06273e-05
0.000991287,1.06742e-05
0.000993572,1.07212e-05
0.000995863,1.07685e-05
